Type,Bedrooms,Bathrooms,Surface,Price,Price_per_m²,City,Zip_code,Region,Longitude,Latitude,Geographic_coordinates
 Appartement,2,1,76,225000,2960.53,Ostende,8400,Région flamande,2.9668008654261,51.20484775,"51.20484775, 2.9668008654261"
 Appartement,2,1,76,225000,2960.53,Ostende,8400,Région flamande,2.9200835535007,51.20214645,"51.20214645, 2.9200835535007"
 Appartement,2,1,55,225000,4090.91,Westende,8434,Région flamande,2.7777512824641,51.15833025,"51.15833025, 2.7777512824641"
 Maison,5,1,218,225000,1032.11,Grivegnée,4030,Région wallonne,5.599573,50.621845,"50.621845, 5.599573"
 Appartement,2,1,92,225000,2445.65,Eghezée,5310,Région wallonne,4.9049523,50.5917416,"50.5917416, 4.9049523"
 Maison,4,2,180,225000,1250.0,Ostende,8400,Région flamande,2.9203275,51.2303177,"51.2303177, 2.9203275"
 Maison,4,2,180,225000,1250.0,Ostende,8400,Région flamande,2.9668008654261,51.20484775,"51.20484775, 2.9668008654261"
 Maison,4,2,180,225000,1250.0,Ostende,8400,Région flamande,2.9200835535007,51.20214645,"51.20214645, 2.9200835535007"
 Appartement,1,1,60,225000,3750.0,Saint-Josse-Ten-Noode,1210,Région de Bruxelles-Capitale,4.3723364,50.8530739,"50.8530739, 4.3723364"
 Appartement,2,1,115,225000,1956.52,Espierres-Helchin,8587,Région flamande,3.3465264652837,50.72568025,"50.72568025, 3.3465264652837"
 Appartement,5,1,178,225000,1264.04,Houdeng-Goegnies,7110,Région wallonne,4.1575303,50.4879863,"50.4879863, 4.1575303"
 Appartement,2,1,100,225000,2250.0,Koekelberg,1081,Région de Bruxelles-Capitale,4.3257084,50.8622633,"50.8622633, 4.3257084"
 Maison,1,1,321,225000,700.93,Dour,7370,Région wallonne,3.7806897,50.3978815,"50.3978815, 3.7806897"
 Appartement,3,1,90,225000,2500.0,Saint-Ghislain,7330,Région wallonne,3.8214781396442,50.448359502766,"50.448359502766, 3.8214781396442"
 Appartement,2,1,95,225000,2368.42,Tournai,7500,Région wallonne,3.3878259,50.60566,"50.60566, 3.3878259"
 Maison,2,1,95,225000,2368.42,Saint-Nicolas,4420,Région wallonne,5.539419,50.6305341,"50.6305341, 5.539419"
 Appartement,2,1,75,225000,3000.0,Uccle,1180,Région de Bruxelles-Capitale,4.3372348,50.8018201,"50.8018201, 4.3372348"
 Villa,3,2,180,225000,1250.0,Momignies,6590,Région wallonne,4.1649981,50.0286317,"50.0286317, 4.1649981"
 Villa,3,1,160,225000,1406.25,Cour-Sur-Heure,6120,Région wallonne,4.3868963,50.2974701,"50.2974701, 4.3868963"
 Maison,4,1,127,225000,1771.65,Durbuy,6940,Région wallonne,5.456248,50.3524116,"50.3524116, 5.456248"
 Maison,3,1,147,225000,1530.61,Les Waleffes,4317,Région wallonne,5.2180365,50.6402367,"50.6402367, 5.2180365"
 Appartement,1,1,65,225000,3461.54,La Panne,8660,Région flamande,2.5896028375712,51.06926315,"51.06926315, 2.5896028375712"
 Appartement,1,1,65,225000,3461.54,La Panne,8660,Région flamande,2.5806696887141,51.09437775,"51.09437775, 2.5806696887141"
 Appartement,2,1,80,225000,2812.5,Forest,7910,Région wallonne,3.5373149,50.6736151,"50.6736151, 3.5373149"
 Appartement,2,1,80,225000,2812.5,Forest,1190,Région de Bruxelles-Capitale,4.3177512,50.8091426,"50.8091426, 4.3177512"
 Maison,3,1,157,225000,1433.12,Theux,4910,Région wallonne,5.8198955843753,50.52586075,"50.52586075, 5.8198955843753"
 Maison Trois Façades,3,1,110,225000,2045.45,Soignies,7060,Région wallonne,4.0732968,50.5775309,"50.5775309, 4.0732968"
 Maison,3,1,184,225000,1222.83,Hemiksem,2620,Région flamande,4.3420555,51.1442105,"51.1442105, 4.3420555"
 Maison,4,1,170,225000,1323.53,Gentbrugge,9050,Région flamande,3.7588813,51.0447236,"51.0447236, 3.7588813"
 Appartement,1,1,74,225000,3040.54,Schaerbeek,1030,Région de Bruxelles-Capitale,4.3737121,50.8676041,"50.8676041, 4.3737121"
 Maison de rangée,3,1,207,225000,1086.96,Jemeppe-Sur-Meuse,4101,Région wallonne,5.5049541,50.6168289,"50.6168289, 5.5049541"
 Maison,5,1,146,225000,1541.1,Mouscron,7700,Région wallonne,3.2139093,50.7433351,"50.7433351, 3.2139093"
 Appartement,2,1,88,225000,2556.82,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Maison,3,1,195,225000,1153.85,Mainvault,7812,Région wallonne,3.7184421,50.6495829,"50.6495829, 3.7184421"
 Maison,2,1,173,225000,1300.58,Ans,4430,Région wallonne,5.5190612,50.6624326,"50.6624326, 5.5190612"
 Maison,5,1,220,225000,1022.73,Rebecq,1430,Région wallonne,4.1355466,50.6645894,"50.6645894, 4.1355466"
 Maison,4,1,190,225000,1184.21,Wangenies,6220,Région wallonne,4.519112,50.4776689,"50.4776689, 4.519112"
 Appartement,1,1,60,225000,3750.0,Enghien,7850,Région wallonne,4.0406912,50.6927553,"50.6927553, 4.0406912"
 Immeuble à appartements,1,1,60,225000,3750.0,Enghien,7850,Région wallonne,4.0406912,50.6927553,"50.6927553, 4.0406912"
 Villa,3,1,130,225000,1730.77,Wihéries,7370,Région wallonne,3.7521224,50.3852902,"50.3852902, 3.7521224"
 Maison,3,1,140,225000,1607.14,Lathuy,1370,Région wallonne,4.824622,50.7230097,"50.7230097, 4.824622"
 Maison,3,1,198,225000,1136.36,Houdeng-Goegnies,7110,Région wallonne,4.1575303,50.4879863,"50.4879863, 4.1575303"
 Appartement,1,1,72,225000,3125.0,Woluwe-Saint-Etienne,1932,Région flamande,4.4359939711919,50.8662434,"50.8662434, 4.4359939711919"
 Maison,5,1,219,225000,1027.4,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,5,1,219,225000,1027.4,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison Trois Façades,2,1,112,225000,2008.93,Soignies,7060,Région wallonne,4.0732968,50.5775309,"50.5775309, 4.0732968"
 Appartement,1,1,51,225000,4411.76,Woluwe-Saint-Pierre,1150,Région de Bruxelles-Capitale,4.4432967,50.8292429,"50.8292429, 4.4432967"
 Appartement,3,1,124,225000,1814.52,Courcelles,6180,Région wallonne,4.3763406,50.4601576,"50.4601576, 4.3763406"
 Appartement,1,1,73,225000,3082.19,Schaerbeek,1030,Région de Bruxelles-Capitale,4.3737121,50.8676041,"50.8676041, 4.3737121"
 Appartement,2,1,75,225000,3000.0,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Maison,6,1,210,225000,1071.43,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,6,1,210,225000,1071.43,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,5,1,377,225000,596.82,Gosselies,6041,Région wallonne,4.4301757,50.4653846,"50.4653846, 4.4301757"
 Appartement,2,1,85,225000,2647.06,Leeuw-saint-pierre,1600,Région flamande,4.1958992,50.7804875,"50.7804875, 4.1958992"
 Appartement,2,1,85,225000,2647.06,Leeuw-saint-pierre,1600,Région flamande,4.1993838,50.7877313,"50.7877313, 4.1993838"
 Appartement,2,1,85,225000,2647.06,Leeuw-saint-pierre,1600,Région flamande,4.2452186173064,50.78118355,"50.78118355, 4.2452186173064"
 Appartement,2,1,99,225000,2272.73,Perwez,1360,Région wallonne,4.8134719,50.6234469,"50.6234469, 4.8134719"
 Maison,4,1,180,225000,1250.0,Gullegem,8560,Région flamande,3.2026154878227,50.84493445,"50.84493445, 3.2026154878227"
 Appartement,1,1,50,225000,4500.0,Westende,8434,Région flamande,2.7777512824641,51.15833025,"51.15833025, 2.7777512824641"
 Maison quatre façades,3,1,140,225000,1607.14,Durbuy,6940,Région wallonne,5.456248,50.3524116,"50.3524116, 5.456248"
 Appartement,3,1,136,225000,1654.41,Loverval,6280,Région wallonne,4.47342,50.374997,"50.374997, 4.47342"
 Appartement,2,1,90,225000,2500.0,Jette,1090,Région de Bruxelles-Capitale,4.3260903,50.8777634,"50.8777634, 4.3260903"
 Maison Trois Façades,3,1,115,225000,1956.52,Enghien,7850,Région wallonne,4.0406912,50.6927553,"50.6927553, 4.0406912"
 Appartement,2,1,70,225000,3214.29,Schaerbeek,1030,Région de Bruxelles-Capitale,4.3737121,50.8676041,"50.8676041, 4.3737121"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6226347,50.8695429,"50.8695429, 3.6226347"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6086057,50.8336184,"50.8336184, 3.6086057"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6636488,50.8428971,"50.8428971, 3.6636488"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6039655,50.8964155,"50.8964155, 3.6039655"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.604782,50.8442604,"50.8442604, 3.604782"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.5514004,50.8711812,"50.8711812, 3.5514004"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6356493,50.8408663,"50.8408663, 3.6356493"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6281646,50.8316945,"50.8316945, 3.6281646"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6405818,50.8878782,"50.8878782, 3.6405818"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.5655354,50.8155547,"50.8155547, 3.5655354"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6536587,50.8791033,"50.8791033, 3.6536587"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6322868,50.8678376,"50.8678376, 3.6322868"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.5955691,50.8513634,"50.8513634, 3.5955691"
 Maison,2,1,115,225000,1956.52,Audenarde,9700,Région flamande,3.6317612,50.8553126,"50.8553126, 3.6317612"
 Appartement,2,1,80,225000,2812.5,Buggenhout,9255,Région flamande,4.192804319009,51.0113077,"51.0113077, 4.192804319009"
 Maison,6,1,260,225000,865.38,Roux,6044,Région wallonne,4.3907758274107,50.4415002,"50.4415002, 4.3907758274107"
 Appartement,1,1,75,225000,3000.0,Waregem,8790,Région flamande,3.4257380400092,50.87620025,"50.87620025, 3.4257380400092"
 Maison,2,1,100,225000,2250.0,Aiseau-Presles,6250,Région wallonne,4.584081,50.4065228,"50.4065228, 4.584081"
 Maison Trois Façades,3,1,110,225000,2045.45,Montigny-Le-Tilleul,6110,Région wallonne,4.3602314806535,50.369072045553,"50.369072045553, 4.3602314806535"
 Maison quatre façades,3,1,166,225000,1355.42,Zarren,8610,Région flamande,2.9597764,51.0181095,"51.0181095, 2.9597764"
 Maison,2,1,112,225000,2008.93,Villers-Saint-Amand,7812,Région wallonne,3.730712,50.6226624,"50.6226624, 3.730712"
 Appartement,2,1,72,225000,3125.0,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Maison,3,1,120,225000,1875.0,Saint-Nicolas,4420,Région wallonne,5.539419,50.6305341,"50.6305341, 5.539419"
 Appartement,2,1,85,225000,2647.06,Alsemberg,1652,Région flamande,4.3281703413079,50.7449476,"50.7449476, 4.3281703413079"
 Appartement,1,1,96,225000,2343.75,Bruges,8000,Région flamande,3.2073611,51.2147083,"51.2147083, 3.2073611"
 Appartement,1,1,96,225000,2343.75,Bruges,8000,Région flamande,3.2473789,51.2419954,"51.2419954, 3.2473789"
 Appartement,2,1,108,225000,2083.33,Verviers,4800,Région wallonne,5.8638544,50.5932274,"50.5932274, 5.8638544"
 Maison,2,1,126,225000,1785.71,Seraing,4100,Région wallonne,5.5083375,50.5966392,"50.5966392, 5.5083375"
 Maison,3,5,165,225000,1363.64,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,3,5,165,225000,1363.64,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Appartement,2,1,120,225000,1875.0,Ostende,8400,Région flamande,2.9203275,51.2303177,"51.2303177, 2.9203275"
 Appartement,2,1,120,225000,1875.0,Ostende,8400,Région flamande,2.9668008654261,51.20484775,"51.20484775, 2.9668008654261"
 Appartement,2,1,120,225000,1875.0,Ostende,8400,Région flamande,2.9200835535007,51.20214645,"51.20214645, 2.9200835535007"
 Maison,4,1,128,225000,1757.81,Heusy,4802,Région wallonne,5.867539,50.57804,"50.57804, 5.867539"
 Maison,4,1,234,225000,961.54,Bredene,8450,Région flamande,2.9725769468284,51.23890495,"51.23890495, 2.9725769468284"
 Maison,3,1,91,225000,2472.53,Nivelles,1400,Région wallonne,4.3319091758631,50.58916295,"50.58916295, 4.3319091758631"
 Maison,2,1,144,225000,1562.5,Ouffet,4590,Région wallonne,5.4653273,50.4377341,"50.4377341, 5.4653273"
 Appartement,2,1,75,225000,3000.0,Ganshoren,1083,Région de Bruxelles-Capitale,4.3175103,50.8712396,"50.8712396, 4.3175103"
 Maison,2,1,119,225000,1890.76,Hooglede,8830,Région flamande,3.0687215849639,50.98218015,"50.98218015, 3.0687215849639"
 Appartement,4,2,134,225000,1679.1,Nimy,7020,Région wallonne,3.9545894,50.4759358,"50.4759358, 3.9545894"
 Maison,4,1,140,225000,1607.14,Saint-Nicolas,4420,Région wallonne,5.539419,50.6305341,"50.6305341, 5.539419"
 Appartement,2,1,139,225000,1618.71,Gavere,9890,Région flamande,3.6614192,50.9292335,"50.9292335, 3.6614192"
 Maison,7,1,230,225000,978.26,Andenne,5300,Région wallonne,5.1043923,50.4900943,"50.4900943, 5.1043923"
 Immeuble à appartements,3,3,250,225000,900.0,Verviers,4800,Région wallonne,5.8638544,50.5932274,"50.5932274, 5.8638544"
 Maison,3,1,107,225000,2102.8,Mouscron,7700,Région wallonne,3.2139093,50.7433351,"50.7433351, 3.2139093"
 Appartement,1,1,21,225000,10714.29,Woluwe-Saint-Lambert,1200,Région de Bruxelles-Capitale,4.4284842,50.8466928,"50.8466928, 4.4284842"
 Maison,3,1,115,225000,1956.52,Les Bons Villers,6210,Région wallonne,4.4252588130793,50.53495775,"50.53495775, 4.4252588130793"
 Maison,5,2,294,225000,765.31,Trazegnies,6183,Région wallonne,4.3317415,50.4665295,"50.4665295, 4.3317415"
 Maison,3,1,135,225000,1666.67,Lesterny,6953,Région wallonne,5.2799209,50.1109713,"50.1109713, 5.2799209"
 Maison,3,2,188,225000,1196.81,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Maison,3,2,188,225000,1196.81,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Appartement,1,1,50,225000,4500.0,Saint-Gilles,1060,Région de Bruxelles-Capitale,4.345668,50.8267409,"50.8267409, 4.345668"
 Maison,3,1,142,225000,1584.51,Givry,7041,Région wallonne,4.0293435,50.3795142,"50.3795142, 4.0293435"
 Appartement,2,1,74,225000,3040.54,Schaerbeek,1030,Région de Bruxelles-Capitale,4.3737121,50.8676041,"50.8676041, 4.3737121"
 Appartement,2,1,73,225000,3082.19,Blanckenberghe,8370,Région flamande,3.1297578035057,51.31651475,"51.31651475, 3.1297578035057"
 Appartement,2,1,73,225000,3082.19,Blanckenberghe,8370,Région flamande,3.1404868099971,51.2996935,"51.2996935, 3.1404868099971"
 Maison,2,1,96,225000,2343.75,Dottignies,7711,Région wallonne,3.3037301,50.7273981,"50.7273981, 3.3037301"
 Maison,3,2,134,225000,1679.1,Chênée,4032,Région wallonne,5.619261,50.6111024,"50.6111024, 5.619261"
 Appartement,2,1,87,225000,2586.21,Blanckenberghe,8370,Région flamande,3.1297578035057,51.31651475,"51.31651475, 3.1297578035057"
 Appartement,2,1,87,225000,2586.21,Blanckenberghe,8370,Région flamande,3.1404868099971,51.2996935,"51.2996935, 3.1404868099971"
 Appartement,2,1,93,225500,2424.73,Seraing,4100,Région wallonne,5.5083375,50.5966392,"50.5966392, 5.5083375"
 Appartement,2,1,75,226000,3013.33,Blanckenberghe,8370,Région flamande,3.1297578035057,51.31651475,"51.31651475, 3.1297578035057"
 Appartement,2,1,75,226000,3013.33,Blanckenberghe,8370,Région flamande,3.1404868099971,51.2996935,"51.2996935, 3.1404868099971"
 Maison,2,1,100,226000,2260.0,Chênée,4032,Région wallonne,5.619261,50.6111024,"50.6111024, 5.619261"
 Maison,4,1,158,226500,1433.54,Waregem,8790,Région flamande,3.4257380400092,50.87620025,"50.87620025, 3.4257380400092"
 Appartement,2,1,78,227000,2910.26,Liège,4020,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Appartement,2,1,78,227000,2910.26,Liège,4000,Région wallonne,5.5734203,50.6451381,"50.6451381, 5.5734203"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6226347,50.8695429,"50.8695429, 3.6226347"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6086057,50.8336184,"50.8336184, 3.6086057"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6636488,50.8428971,"50.8428971, 3.6636488"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6039655,50.8964155,"50.8964155, 3.6039655"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.604782,50.8442604,"50.8442604, 3.604782"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.5514004,50.8711812,"50.8711812, 3.5514004"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6356493,50.8408663,"50.8408663, 3.6356493"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6281646,50.8316945,"50.8316945, 3.6281646"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6405818,50.8878782,"50.8878782, 3.6405818"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.5655354,50.8155547,"50.8155547, 3.5655354"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6536587,50.8791033,"50.8791033, 3.6536587"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6322868,50.8678376,"50.8678376, 3.6322868"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.5955691,50.8513634,"50.8513634, 3.5955691"
 Appartement,2,1,87,227000,2609.2,Audenarde,9700,Région flamande,3.6317612,50.8553126,"50.8553126, 3.6317612"
 Appartement,2,1,89,227000,2550.56,Mons,7000,Région wallonne,3.951958,50.4549568,"50.4549568, 3.951958"
 Maison Trois Façades,2,1,200,228000,1140.0,Thuin,6530,Région wallonne,4.2870475,50.3397445,"50.3397445, 4.2870475"
 Maison Trois Façades,1,2,160,228000,1425.0,Montignies-Sur-Sambre,6061,Région wallonne,4.4729234863084,50.4109216,"50.4109216, 4.4729234863084"
 Appartement,1,1,68,228800,3364.71,Tournai,7500,Région wallonne,3.3878259,50.60566,"50.60566, 3.3878259"
 Appartement,3,1,85,229000,2694.12,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Appartement,2,1,80,229000,2862.5,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Maison de rangée,3,1,141,229000,1624.11,Houthulst,8650,Région flamande,2.9438110508216,50.97407785,"50.97407785, 2.9438110508216"
 Maison,3,1,130,229000,1761.54,Dottignies,7711,Région wallonne,3.3037301,50.7273981,"50.7273981, 3.3037301"
 Appartement,1,1,55,229000,4163.64,Bruxelles,1000,Région de Bruxelles-Capitale,4.351697,50.8465573,"50.8465573, 4.351697"
 Appartement,2,1,118,229000,1940.68,Herseaux,7712,Région wallonne,3.2342044,50.7227127,"50.7227127, 3.2342044"
 Appartement,2,1,91,229000,2516.48,Roulers,8800,Région flamande,3.14416,50.9687312,"50.9687312, 3.14416"
 Appartement,2,1,91,229000,2516.48,Roulers,8800,Région flamande,3.1223026883986,50.91511475,"50.91511475, 3.1223026883986"
 Appartement,2,1,91,229000,2516.48,Roulers,8800,Région flamande,3.1627760972777,50.9042588,"50.9042588, 3.1627760972777"
 Appartement,2,1,91,229000,2516.48,Roulers,8800,Région flamande,3.124765,50.9444948,"50.9444948, 3.124765"
 Appartement,3,1,98,229000,2336.73,Tournai,7500,Région wallonne,3.3878259,50.60566,"50.60566, 3.3878259"
 Appartement,2,1,107,229000,2140.19,Anderlecht,1070,Région de Bruxelles-Capitale,4.3123401,50.8381411,"50.8381411, 4.3123401"
 Maison de rangée,2,1,168,229000,1363.1,Sint-Kruis,8310,Région flamande,3.2506508,51.2142018,"51.2142018, 3.2506508"
 Appartement,2,1,100,229000,2290.0,Awans,4340,Région wallonne,5.4620018,50.6669712,"50.6669712, 5.4620018"
 Appartement,2,1,89,229000,2573.03,Mons,7000,Région wallonne,3.951958,50.4549568,"50.4549568, 3.951958"
 Appartement,2,1,102,229000,2245.1,Zelzate,9060,Région flamande,3.8105002,51.2000036,"51.2000036, 3.8105002"
 Maison,3,1,189,229000,1211.64,Seraing,4100,Région wallonne,5.5083375,50.5966392,"50.5966392, 5.5083375"
 Maison,3,1,131,229000,1748.09,Dison,4820,Région wallonne,5.854735,50.611374,"50.611374, 5.854735"
 Maison,5,2,430,229000,532.56,Marcinelle,6001,Région wallonne,4.4442531,50.3977245,"50.3977245, 4.4442531"
 Maison,4,2,125,229000,1832.0,Trooz,4870,Région wallonne,5.6883726,50.5728102,"50.5728102, 5.6883726"
 Maison,3,1,166,229000,1379.52,Ans,4430,Région wallonne,5.5190612,50.6624326,"50.6624326, 5.5190612"
 Maison,3,2,175,229000,1308.57,Angleur,4031,Région wallonne,5.5954054,50.6128164,"50.6128164, 5.5954054"
